,Link,Job Title,Company,Rating,Location,Salary,Date
518,https://in.indeed.com/rc/clk?jk=ede5a44f05c6b0b3&fccid=3d0f7ba22a49432f&vjs=3,Business System Analyst - Procure to Pay / Source to Pay (Coupa),Databricks,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
519,https://in.indeed.com/company/Yumi-Homie-Foodiiz/jobs/Business-Analyst-d22645a27e4d30a3?fccid=189b9d050b0c1494&vjs=3,Business Analyst - NIT/IIT,Ascendz HR Solutions,N/A,"Bengaluru, Karnataka","₹14,00,000 - ₹15,00,000 a year",PostedPosted 30+ days ago
520,https://in.indeed.com/rc/clk?jk=e5f0f484387618ca&fccid=c46d0116f6e69eae&vjs=3,"CB_Data Analytics - Qlik Sense, SQL - Analyst","JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 6 days ago
521,https://in.indeed.com/rc/clk?jk=a0c43dc2d9e67d2e&fccid=251de50173a3f9c6&vjs=3,Data Analyst,NextGrowth Labs,N/A,"Bengaluru, Karnataka","₹4,00,000 - ₹7,00,000 a year",PostedPosted 30+ days ago
522,https://in.indeed.com/company/Techneplus/jobs/Power-Bi-Developer-4e2b61528a09c75a?fccid=ca2dc242f58e938e&vjs=3,Power BI Developer ( Minimum 7 Years Experience Desirable),Techneplus,N/A,"Bengaluru, Karnataka","₹15,00,000 - ₹16,00,000 a year",PostedPosted 28 days ago
523,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DAyiNGql9Khe6iGiAZhNq5wwNL7TE4MfR-3bMhIvjj1SCqzdHE2Wcr7hEcdpNg9o-3tqMbIIDMPVMM1c_u9EyhjDpgMz9Jz8zxgFZJKnJ0wnm0nQSmYQcxiOBjOqwZ6bjt4xJOt1C-MzOZuCguckL1Mei0rJjYVm2Nvi0uCUC0NZJ7HZ_lZ8asa3WS3aTqxEXL7oHkuZGpYhmBIl8Rsl_zXEmbOHrHqlMedMzFRsMUvGoOGo0V6JdVN-spIQZ8kVbb1kBvXOeh-eQVmbjrKW4Huv4XHqNcjt0tyXkCjbv9pnsGJDrIJ88I-dm6qwn9ytg5gSlu3WboCGsCKGqrG_qsZyQlzCKGN2tfJbPXFBJR1F61m7xvhJy2BLHHzz06Ppai93G51NLXx5uTIdlQYsaXtOe81bOUfTB8fH26hZJeESjieE4MiUHYFqE1CBw0T0o9ioALig2o0zw5h9ZCDNcITBPYMDQ4wapd7A9cL-7ARxQ==&xkcb=SoAF-_M3VpLLVYxGgx0JbzkdCdPP&p=12&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
524,https://in.indeed.com/rc/clk?jk=71c609a3ba32bcf3&fccid=fe2d21eef233e94a&vjs=3,"Financial Analyst, IN Consumer Finance",ASSPL - Karnataka,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 13 days ago
525,https://in.indeed.com/rc/clk?jk=286b4ed684f2a2c5&fccid=c46d0116f6e69eae&vjs=3,FRRA External Reporting_Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 16 days ago
526,https://in.indeed.com/rc/clk?jk=fe81fd1789f29673&fccid=402f23c7b01ca527&vjs=3,Analyst - Online Copy Editor,Lowe's,3.5,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 27 days ago
527,https://in.indeed.com/company/Baygrape-Technology-Solutions/jobs/Power-Bi-Developer-69f2219631690384?fccid=c65859e2d0040e64&vjs=3,Power BI Developer (Independent Consultant),Baygrape Technology Solutions,N/A,"Bengaluru, Karnataka","₹9,00,000 - ₹11,00,000 a year",PostedPosted 19 days ago
528,https://in.indeed.com/rc/clk?jk=5ead3fa9b39e5a99&fccid=c46d0116f6e69eae&vjs=3,CORP_Global Finance and Business Management- Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 19 days ago
529,https://in.indeed.com/rc/clk?jk=e3ad484cd531021e&fccid=ac5a149672c641e5&vjs=3,Data Analyst,GSN Games,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
530,https://in.indeed.com/rc/clk?jk=111d2ea85d2d7cc9&fccid=c46d0116f6e69eae&vjs=3,CIB_Operations_Testing Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 4 days ago
531,https://in.indeed.com/rc/clk?jk=0d1eb5e42eab6460&fccid=dd616958bd9ddc12&vjs=3,Sr Data Analyst,"Mojocare, Alpha Digital Health",N/A,"Bengaluru, Karnataka",N/A,PostedPosted 21 days ago
532,https://in.indeed.com/rc/clk?jk=0b8a4785e6bd5e5c&fccid=5a77a05a350d3e0b&vjs=3,Business Analyst,IBST,N/A,"Bengaluru, Karnataka","₹25,00,000 a year",PostedPosted 30+ days ago
533,https://in.indeed.com/rc/clk?jk=aca3aa3ef56cbc1c&fccid=af17ea0d1d6bbbba&vjs=3,Business Navigation Analyst - Financial Planning & Accounting,IKEA,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 13 days ago
534,https://in.indeed.com/rc/clk?jk=d625d090621ace2f&fccid=07871c735e4eefcd&vjs=3,Analyst,SmartStream,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
535,https://in.indeed.com/rc/clk?jk=207c484421da70f1&fccid=c8eabfdb4fcf2d28&vjs=3,Data Management & Business Intelligence- Developer,HP,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
536,https://in.indeed.com/rc/clk?jk=0a5f046081d4db53&fccid=a4e4e2eaf26690c9&vjs=3,Research Senior Analyst,Accenture,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
537,https://in.indeed.com/rc/clk?jk=b685d5928d247e56&fccid=0c52a8ce62cb27a8&vjs=3,Hiring For HR Analyst with Leading MNC,SearchEnds,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 20 days ago
538,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DCMEAFUzzpFKse_Z0P-qOn2BfW7HM5ZpIfkughCAFnaLrBpbqi3DXXRlTVhQuJoo9hdevX7r14fylF-450AJvO77AQjzrcZYg8ColbDhlHKmW6vtmebGAOsWPlVaAWmx2BuxGIAAkPWC5OV57NmyXQKOhWTTf7Izdj7f8Bz-6oQQZ1jTYw7I9WeniGSvObhBkcFYrhOPyoYL01cGkQNnKxXsBs0kFyYD6X17WR_yaDXXIvUzheq9nexaSHHigJHbXYaKFE2sPqszvvrI2yxUYmTcVDp1OTR5ShyXJJ0MmVv3T83mU8nezVRJiv3s3ADPxpZcQQaVRpKWOepHezWSIDvokA9haNg5eqXOhITsOqzQxt2M1ZpHaRg--g8UtSIUcEAmydqr4SF_jojetGxX_9XDllEJmeGtfE7Xi3tO2FBmMvBBTMcHIIxB64aaxVd0A1GSAELHVVGD60fr4KQZ10vhI_6nUbB79zlQfu4ZVFMFg==&xkcb=SoBv-_M3VpLKnzQFoB0KbzkdCdPP&p=12&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
539,https://in.indeed.com/rc/clk?jk=aca0fa60cf330198&fccid=c46d0116f6e69eae&vjs=3,CCB_Data and Analytics_Quant Analytics Associate Sr,"JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 11 days ago
540,https://in.indeed.com/rc/clk?jk=9e90f7b464977587&fccid=535de7c767791408&vjs=3,"Analyst, Product Transformation",Ralph Lauren,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
541,https://in.indeed.com/rc/clk?jk=9e90f7b464977587&fccid=535de7c767791408&vjs=3,"Analyst, Product Transformation",Ralph Lauren,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
542,https://in.indeed.com/rc/clk?jk=764e3743674dd0fa&fccid=b11a318411580b5b&vjs=3,"Manager, Data Analytics",Western Digital,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 4 days ago
543,https://in.indeed.com/rc/clk?jk=0b510fe0f771a7cf&fccid=afe30394bfba1470&vjs=3,Business Analyst - Healthcare Analytics,Genpact,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
544,https://in.indeed.com/company/CRANIUM-INFORMATION-TECHNOLOGY/jobs/Oracle-Datamining-Analyst-4858af645491e153?fccid=67849313ef2f9b5e&vjs=3,Oracle Datamining Analyst,Cranium Information Technology,N/A,"Bengaluru, Karnataka",N/A,Hiring ongoing
545,https://in.indeed.com/rc/clk?jk=8dca66bc63454aba&fccid=4eba62a55d5737f3&vjs=3,Legal Data Analyst - FAIR,The Scalers,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
546,https://in.indeed.com/rc/clk?jk=3ac0310b3874ea21&fccid=52aa0eef85e64e04&vjs=3,Data Analyst /Expert,Darshini management solutions,N/A,"Bengaluru, Karnataka","₹8,00,000 - ₹10,00,000 a year",PostedPosted 30+ days ago
547,https://in.indeed.com/rc/clk?jk=fa4a25c603bfffd0&fccid=d0187cd2ab8e457e&vjs=3,1800_Senior Analyst Marketing Ops,Recruise India Consulting Pvt Ltd,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
548,https://in.indeed.com/rc/clk?jk=9a3657825622ce3c&fccid=5dfd33cf35859b27&vjs=3,Business Analyst,Docon,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
549,https://in.indeed.com/rc/clk?jk=5601ec525c99d598&fccid=b95f9eb47968fa13&vjs=3,Analyst - GAMMA,Boston Consulting Group,4.2,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
550,https://in.indeed.com/rc/clk?jk=e48ddcda0c1b91f1&fccid=c46d0116f6e69eae&vjs=3,Product Analyst - Mobile Application,"JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 24 days ago
551,https://in.indeed.com/rc/clk?jk=f2cc29ba51705aaa&fccid=5a33f97249adcff4&vjs=3,Power BI Developer,Katpro Technologies,4.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
552,https://in.indeed.com/rc/clk?jk=1803f0c406fb5376&fccid=ecbcf39e93faeaff&vjs=3,Research - Data Analyst / Sr Data Analyst,Information Services Group,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
553,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DAPIRf1HIjTBPC_jVbGBOnbDtMTBGwH92TVuYCv_m7ijbhv8geh3wE5IpD7826Vnx4Mj8cmB-tEsYXlGiChknNpTQVETzQ20r8ycJTPHJCVnOXEAFf2--EHlRRxyoAaY-qpP7t_PSYycyXyZWx_fFp3sJa0YfWLVFkQOehsmapojDwTUWaGywbnoF51j-KCywpDT9HjxlBOOtJbnoksIPHA4__RByEKaKX2rsmJP9sNy0vQpkfrGQVIUVwBjTy-m4N1lCCcsWxoSqbzBeU0pxBsK8TzHfrbkbwfsC0v1vbVhZd-KHlzPMF2GJhUEjT2h6-xztrZiEy6cQ36pwmUHSdZz-tzznSEdvY9-PxXnEkJt8JcU5Vzdud5GPbeHcy46TJfmr38jF_6WSt9txDrUNboR5n-jkEN-0Zda-kDPElv0-xG169ywk00Jf18UtqJWAYg6Vi_MtNNvwhNBDsBidPzwzQ6LStohOmXWHuxIQITkw==&xkcb=SoA3-_M3VpLKJWR83R0IbzkdCdPP&p=12&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
554,https://in.indeed.com/company/Cloud-zenix-LLc/jobs/Senior-Data-Analyst-d0f58ea7b1adaf71?fccid=1c18c64e4ec5c50e&vjs=3,Senior Data Analyst,Cloud zenix LLc,N/A,"Bengaluru, Karnataka","Up to ₹30,00,000 a year",PostedPosted 30+ days ago
555,https://in.indeed.com/rc/clk?jk=e22f06eaf8afd11f&fccid=c46d0116f6e69eae&vjs=3,CCB - Consumer Banking Field Support - Data Visualization- Associate,"JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 9 days ago
556,https://in.indeed.com/rc/clk?jk=3e2b2cefc6251e9e&fccid=db007c11f94beefb&vjs=3,Power BI Developer,ETC Group,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 9 days ago
557,https://in.indeed.com/rc/clk?jk=e5801c3aeaab80b2&fccid=5549c6b9723b4956&vjs=3,Business Insights Analyst,Rockstar Games India,4.0,"Hybrid remote in Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
558,https://in.indeed.com/rc/clk?jk=6c919fcd35bbcd0c&fccid=9e215d88a6b33622&vjs=3,Consulting - ET&P - SCNO -Procurement - Analyst,Deloitte,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
559,https://in.indeed.com/rc/clk?jk=872f3304b59c41cc&fccid=5549c6b9723b4956&vjs=3,Business Insights Analyst,Rockstar Games,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
560,https://in.indeed.com/rc/clk?jk=6a7a15c8f981788e&fccid=2b1e42f645eeaf1e&vjs=3,CIEL/SEL/26002: Data Analyst with an Ecommerce company Bangalore,CIEL HR Services,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
561,https://in.indeed.com/rc/clk?jk=f1d93a1d666d9ce8&fccid=2510fa45f44975fc&vjs=3,Business Operations Analyst,Kaseya Careers,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 12 days ago
562,https://in.indeed.com/rc/clk?jk=b46ddcc5eee9804d&fccid=79b1953a75a5cc1a&vjs=3,Capability Lead Data Analytics & Engineering ‏ (d/f/m),Henkel,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
563,https://in.indeed.com/rc/clk?jk=c0ab45c5b8f79887&fccid=38ee0d4d719341c1&vjs=3,data processing analyst II,"Arrow Electronics, Inc.",3.5,"Bengaluru, Karnataka",N/A,PostedPosted 13 days ago
564,https://in.indeed.com/rc/clk?jk=1b2b00db84382151&fccid=1592c101a1ee86fb&vjs=3,WFM Analyst,Enphase Energy,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
565,https://in.indeed.com/rc/clk?jk=1c93791c64ef1bbc&fccid=7136762d065a5ad7&vjs=3,Business Operations Analyst,Autodesk,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 7 days ago
566,https://in.indeed.com/rc/clk?jk=ac449c79bffb11ec&fccid=d3d2404b1edb5b2c&vjs=3,Technical Business Analyst,"Beta Plus Technologies, Inc",N/A,"Bengaluru, Karnataka",N/A,PostedPosted 6 days ago
567,https://in.indeed.com/rc/clk?jk=e71b67ad3fa1adfc&fccid=92f1ccd9154b0139&vjs=3,Functional Specialist -Data Analyst- Associate 2,State Street,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 6 days ago
568,https://in.indeed.com/company/Sattva-Consulting/jobs/Analyst-07a229af8ea97e3a?fccid=6ed6e2cea009fb69&vjs=3,"Analyst (Telugu Speaking), Foundations",Sattva Consulting,4.3,"Bengaluru, Karnataka",N/A,PostedPosted 24 days ago
569,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DAx5aVmtFrn9h6HGDnlKmLELU_6jDp7qqYqoLl4cH5ms7CFI3Nlri5cvwm_n_mfF3kj3DqhsckwAW5TB5V3EMvRkuUjjIkLxpVctBna-6Km-UQg6L6Ma-YmZK_8jETQ-WwFyiE81WfXccyvbkcF1mPmTDwXFTeLbQgWz1MW7kar6KFwVeu0oFEQDzpeumnq0pu28AdIwL5nnpXEs_udYStVg-3nXtu88XIaIZ21WfQlgBkyYbCmeDdrR88xUYJEEWu-xOzCYU5_kDoln22rnRhsbCQuxAq8585U2W5LmZyPpNWJZQ4tPKe6Zh80o_TUInWwN_BIVtQFZ_dHt5Ll7brwMfatE9QEiOXwH5e8C6blR948QPDpUE2y6XYy_ZZ8dN3hCeAz4eIXVCuxoozGQ_vNw314OzQ_hDB6c_Z2p23Yijk6ilIntzEHdpQF6DyV98voMi30rB4G86lgoFEaxpwgaFRrgF9I3bTXtaH7Js-A4Q==&xkcb=SoAQ-_M3VpLJfwR9Nh0JbzkdCdPP&p=13&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
570,https://in.indeed.com/rc/clk?jk=09e9ecc273618f62&fccid=2510fa45f44975fc&vjs=3,Business Intelligence Developer,Kaseya,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 13 days ago
571,https://in.indeed.com/rc/clk?jk=633558e40a57bdc7&fccid=38c0afafccb528c3&vjs=3,Business Analyst,WebMobril Technologies,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
572,https://in.indeed.com/rc/clk?jk=ce24fbe0c7dee91d&fccid=216eb700022de6f6&vjs=3,Advanced Analytics Expert - Data Scientist,Hewlett Packard Enterprise,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
573,https://in.indeed.com/rc/clk?jk=ce324977de2f2656&fccid=8dc4399ddb463d4a&vjs=3,Software Technical Expert - Data Analyst,Schneider Electric,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
574,https://in.indeed.com/rc/clk?jk=07f5287d5e663435&fccid=6e3ab497868f8cc6&vjs=3,Analyst Analytics-India (Data Analytics - Azure or MSBI Analytics),"Kennametal, Inc.",3.5,"Bengaluru, Karnataka",N/A,PostedPosted 21 days ago
575,https://in.indeed.com/rc/clk?jk=c64684645cfd4a1b&fccid=a4e4e2eaf26690c9&vjs=3,Industry X - Telecom - Data Analyst - 11,Accenture,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
576,https://in.indeed.com/rc/clk?jk=7a1ab9523a2e3f07&fccid=28eefc5b86560831&vjs=3,Associate Analyst 1,Moody's,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 20 days ago
577,https://in.indeed.com/rc/clk?jk=1abbc2c5acdd804f&fccid=1d28766f4d0bf6ff&vjs=3,Business Analyst,Spiceworks,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
578,https://in.indeed.com/rc/clk?jk=0aa53b0ea34bcc8b&fccid=2d181105260f6454&vjs=3,Organisation Analytics and Insights Analyst,LSEG (London Stock Exchange Group),3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
579,https://in.indeed.com/rc/clk?jk=818b842f2e27319c&fccid=1ddb91d85c72e885&vjs=3,Product Analyst,ExxonMobil,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
580,https://in.indeed.com/rc/clk?jk=201926368c4c4e9a&fccid=167aa4ca2fe7d8e6&vjs=3,IT Business Analyst - IRM,Shell,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 14 days ago
581,https://in.indeed.com/rc/clk?jk=b245aeaa6a4aeb37&fccid=9efe0489759405d1&vjs=3,Operations Analyst- Online Merchant onboarding,PhonePe,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
582,https://in.indeed.com/rc/clk?jk=43def109175ced02&fccid=fe5fae2f1befbc52&vjs=3,Data Analyst,Hudson's Bay Company,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
583,https://in.indeed.com/rc/clk?jk=f4fbd8ed9a8a5548&fccid=b95f9eb47968fa13&vjs=3,Data & Analytics Manager - GAMMA,Boston Consulting Group,4.2,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
584,https://in.indeed.com/rc/clk?jk=d0f0e345f3a1ca3c&fccid=810178099fb1fcbc&vjs=3,"Data Engineer (MSBI,Power BI & Tableau)",UST,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
585,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DAQ1LkkwWtlwF14ia8GJUf12AeB3Kd40C-yAVdbxnb_bkZIs481q8pNES9Ave8djYpDSaj2XgyqTtyu2ECpfXj6KeB5DgyCxq3IH77klMXBTmG_p7E-tjpN2RvqvPa2acqSFOaBEGN58swPtzzXfwFc45UXAQ6WYtBf9muPYmf7cZZKEOkjTFghSKwgQXHhFV3uKh202UTd8GnWJBIkfwdmPAbURL4kqHykndKnMTCBwpr8VtaJajfaLw8oEfLongBi30bZQbuCTMoHI9ooHCgCyOyyezdKHkQM0dqex5F3zeHoNqDzhfZW1FlqPK-8UIXa8YSixwS2fQsO-0Oq0MHJ_NNmxSuukJjDPA1YcQcIUNjjt9XcqVHF9Wl0xSxiM0TmFB6EdYq58HHq26NR1sToBplW8nbgQKKTNaxa267VbBKPwcDDaBmqPJhWXU8sMyWb3C9XSlXB8L9xYNDvSDAvujs3bGCy33aDA6p3a4scDA==&xkcb=SoAS-_M3VpLIhowFoB0JbzkdCdPP&p=14&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
586,https://in.indeed.com/rc/clk?jk=d0f0e345f3a1ca3c&fccid=810178099fb1fcbc&vjs=3,"Data Engineer (MSBI,Power BI & Tableau)",UST,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
587,https://in.indeed.com/rc/clk?jk=960bf7ced3c65c5d&fccid=9efe0489759405d1&vjs=3,Risk Analyst,PhonePe,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
588,https://in.indeed.com/rc/clk?jk=f95cc7b123c229d2&fccid=2510fa45f44975fc&vjs=3,Power BI Analyst,Kaseya Careers,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
589,https://in.indeed.com/rc/clk?jk=22f620d308bd4d22&fccid=5694fd5b90f664ea&vjs=3,Business Data Analyst,mPower Software Services,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
590,https://in.indeed.com/rc/clk?jk=1788d214a82ee877&fccid=6e1f5641b9382b35&vjs=3,Business Intelligence Analyst/BI Analyst,Savantys Solutions,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
591,https://in.indeed.com/rc/clk?jk=6bbb8456ca25a59d&fccid=b95f9eb47968fa13&vjs=3,"Data & Analytics Lead, Geo Analytics - GAMMA",Boston Consulting Group,4.2,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
592,https://in.indeed.com/rc/clk?jk=2a177d160b328781&fccid=cd22d01053af7669&vjs=3,Business Analyst 1-Ops,Oracle,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
593,https://in.indeed.com/rc/clk?jk=517b621d1d14990c&fccid=28eefc5b86560831&vjs=3,Financial Data Analyst - banking Spread,Moody's,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
594,https://in.indeed.com/rc/clk?jk=bd300391edadd00e&fccid=5249cd8e17163cb5&vjs=3,"Analyst , Development",Standard Chartered,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 18 days ago
595,https://in.indeed.com/rc/clk?jk=7928612aed38a8cd&fccid=afe30394bfba1470&vjs=3,DG - Business Analyst- Data insight,Genpact,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
596,https://in.indeed.com/rc/clk?jk=26699ec9775cc2f8&fccid=c5679bf29a1db253&vjs=3,Data Analysis and Simulation Professional,Siemens Healthineers,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
597,https://in.indeed.com/rc/clk?jk=1ba545a8e5b11954&fccid=1544766d4c2915b0&vjs=3,BTS - PCS - Analyst,EY,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 3 days ago
598,https://in.indeed.com/rc/clk?jk=8725b01141dbd907&fccid=773041d0d31c442a&vjs=3,"Data Engineer, Global Analytics",Concentrix,3.4,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
599,https://in.indeed.com/rc/clk?jk=40f6e7968c7cac84&fccid=189b4377c880f7e5&vjs=3,Compensation & Benefits Analyst,Unisys,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
600,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DBA3RigwoIm3lh1XT8TFRiXA5RivJ9d94vsSB3eyQooiyVfL3mvw2CWRZ305A4P0xuy-XbMM8MvAv2-frNdcnmbgnzIxKphTPGfaPsy-rW1YIfD_4KlVYFCBb3yrrinCjdg5xM2Tma1w-3gSdjUdOhsjj3o5t3JCu4TRaIrQP1StmlvqL97oO8v6hemE0LZ0JWxCmdJpcLW0xUTdTwK8GctrdjRY1itnG9l_k0xZISGZYGpvWEgJiAK_zJkm8LXZb8sUseuE3glRuyFRdlUrNie8mQSdDO8fXkv41UAmruPPuIhMHK4zoAOlSpCX-qzIy8t4XC7b9Bmn9Lw4eJBJ2iYd6e1DGIR2CuNLljXqa4BjT56xzJsO8QmJR9D5K7tmsrTOWh-VrHIZCQ4FMQFS31P4aqTayIFrtYzfpOGw_eqQp8eeKDgw9zAuhnOig85AG3og7BgrPJsW3ZpgxbFpnVO4UvYHI25o8XpWXQQaqFSlg==&xkcb=SoDm-_M3VpLIJnx9AB0JbzkdCdPP&p=14&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
601,https://in.indeed.com/rc/clk?jk=071699afa38f85ac&fccid=39df45895c2f647f&vjs=3,Market Research Analyst,TecoBytes Solution,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
602,https://in.indeed.com/rc/clk?jk=3dec2fc9f76fbee1&fccid=9844b0b51bf8ad33&vjs=3,Junior Big Data Analyst,Saffron Consultancy Services,N/A,"Bengaluru, Karnataka","₹3,00,000 - ₹6,00,000 a year",PostedPosted 30+ days ago
